subject,trial.no,number,hand,RT,correct
nuerk_2005_029,3,0,left,732,1
nuerk_2005_029,4,6,left,791,1
nuerk_2005_029,5,8,left,471,1
nuerk_2005_029,6,4,left,472,1
nuerk_2005_029,7,4,left,415,1
nuerk_2005_029,8,1,right,551,1
nuerk_2005_029,9,7,right,416,1
nuerk_2005_029,10,2,left,498,1
nuerk_2005_029,11,8,left,687,0
nuerk_2005_029,12,0,left,1494,1
nuerk_2005_029,13,8,left,491,1
nuerk_2005_029,14,8,left,428,1
nuerk_2005_029,15,2,left,498,1
nuerk_2005_029,16,9,right,500,1
nuerk_2005_029,17,6,left,861,1
nuerk_2005_029,18,7,right,908,1
nuerk_2005_029,19,9,right,559,1
nuerk_2005_029,20,0,left,644,1
nuerk_2005_029,21,9,right,708,1
nuerk_2005_029,22,3,right,631,1
nuerk_2005_029,23,1,right,547,1
nuerk_2005_029,24,0,left,540,1
nuerk_2005_029,25,1,right,588,1
nuerk_2005_029,26,8,left,557,1
nuerk_2005_029,27,1,right,397,1
nuerk_2005_029,28,0,left,815,1
nuerk_2005_029,29,0,left,404,1
nuerk_2005_029,30,6,left,576,1
nuerk_2005_029,31,1,right,536,1
nuerk_2005_029,32,7,right,1018,1
nuerk_2005_029,33,9,right,429,1
nuerk_2005_029,34,0,left,445,0
nuerk_2005_029,35,5,right,580,1
nuerk_2005_029,36,8,left,660,1
nuerk_2005_029,37,5,right,717,1
nuerk_2005_029,38,2,left,569,1
nuerk_2005_029,39,6,left,768,1
nuerk_2005_029,40,3,right,572,1
nuerk_2005_029,41,4,left,758,1
nuerk_2005_029,42,7,right,615,1
nuerk_2005_029,43,6,left,511,1
nuerk_2005_029,44,3,right,502,1
nuerk_2005_029,45,3,right,924,1
nuerk_2005_029,46,2,left,518,1
nuerk_2005_029,47,1,right,790,1
nuerk_2005_029,48,7,right,458,1
nuerk_2005_029,49,5,right,429,1
nuerk_2005_029,50,4,left,456,1
nuerk_2005_029,51,6,left,437,1
nuerk_2005_029,52,2,left,366,1
nuerk_2005_029,53,5,right,498,1
nuerk_2005_029,54,5,right,439,0
nuerk_2005_029,55,1,right,819,1
nuerk_2005_029,56,9,right,531,1
nuerk_2005_029,57,0,left,618,1
nuerk_2005_029,58,7,right,629,1
nuerk_2005_029,59,6,left,586,1
nuerk_2005_029,60,7,right,435,1
nuerk_2005_029,61,7,right,493,1
nuerk_2005_029,62,4,left,548,1
nuerk_2005_029,63,4,left,468,1
nuerk_2005_029,64,2,left,642,1
nuerk_2005_029,65,6,left,589,1
nuerk_2005_029,66,2,left,440,1
nuerk_2005_029,67,2,left,370,1
nuerk_2005_029,68,3,right,473,1
nuerk_2005_029,69,8,left,0,0
nuerk_2005_029,70,9,right,666,1
nuerk_2005_029,71,3,right,1174,1
nuerk_2005_029,72,3,right,406,1
nuerk_2005_029,73,0,left,637,1
nuerk_2005_029,74,1,right,1365,1
nuerk_2005_029,75,8,left,433,1
nuerk_2005_029,76,9,right,606,1
nuerk_2005_029,77,9,right,394,1
nuerk_2005_029,78,5,right,478,1
nuerk_2005_029,79,4,left,469,1
nuerk_2005_029,80,3,right,410,1
nuerk_2005_029,81,4,left,457,1
nuerk_2005_029,82,4,left,482,1
nuerk_2005_029,83,2,left,661,1
nuerk_2005_029,84,4,left,413,1
nuerk_2005_029,85,8,left,489,1
nuerk_2005_029,86,0,left,456,1
nuerk_2005_029,87,3,right,334,1
nuerk_2005_029,88,5,right,376,1
nuerk_2005_029,89,5,right,383,1
nuerk_2005_029,90,2,left,417,1
nuerk_2005_029,91,7,right,450,1
nuerk_2005_029,92,5,right,474,1
nuerk_2005_029,93,7,right,391,1
nuerk_2005_029,94,1,right,489,1
nuerk_2005_029,95,9,right,400,1
nuerk_2005_029,96,6,left,456,1
nuerk_2005_029,97,9,right,499,1
nuerk_2005_029,98,5,right,487,1
nuerk_2005_029,99,6,left,440,1
nuerk_2005_029,100,3,right,443,1
nuerk_2005_029,101,7,left,542,1
nuerk_2005_029,102,2,right,460,1
nuerk_2005_029,103,7,left,529,1
nuerk_2005_029,104,2,right,429,1
nuerk_2005_029,105,0,right,515,1
nuerk_2005_029,106,0,right,350,1
nuerk_2005_029,107,1,left,443,1
nuerk_2005_029,108,3,left,517,1
nuerk_2005_029,109,5,left,627,1
nuerk_2005_029,110,0,right,441,1
nuerk_2005_029,111,7,left,560,1
nuerk_2005_029,112,2,right,574,1
nuerk_2005_029,113,8,right,535,1
nuerk_2005_029,114,4,right,422,1
nuerk_2005_029,115,6,right,433,1
nuerk_2005_029,116,4,right,375,1
nuerk_2005_029,117,1,left,635,1
nuerk_2005_029,118,9,left,533,1
nuerk_2005_029,119,8,right,575,0
nuerk_2005_029,120,1,left,938,1
nuerk_2005_029,121,9,left,512,1
nuerk_2005_029,122,4,right,519,1
nuerk_2005_029,123,8,right,515,1
nuerk_2005_029,124,4,right,412,1
nuerk_2005_029,125,3,left,517,1
nuerk_2005_029,126,0,right,514,1
nuerk_2005_029,127,1,left,649,1
nuerk_2005_029,128,4,right,430,1
nuerk_2005_029,129,1,left,500,1
nuerk_2005_029,130,6,right,430,1
nuerk_2005_029,131,3,left,703,1
nuerk_2005_029,132,2,right,477,1
nuerk_2005_029,133,2,right,399,1
nuerk_2005_029,134,7,left,472,1
nuerk_2005_029,135,5,left,573,1
nuerk_2005_029,136,8,right,404,1
nuerk_2005_029,137,3,left,664,1
nuerk_2005_029,138,7,left,577,1
nuerk_2005_029,139,0,right,480,1
nuerk_2005_029,140,3,left,658,1
nuerk_2005_029,141,5,left,557,1
nuerk_2005_029,142,7,left,496,1
nuerk_2005_029,143,4,right,485,1
nuerk_2005_029,144,4,right,394,1
nuerk_2005_029,145,3,left,460,1
nuerk_2005_029,146,8,right,589,1
nuerk_2005_029,147,0,right,415,1
nuerk_2005_029,148,0,right,349,1
nuerk_2005_029,149,2,right,445,1
nuerk_2005_029,150,1,left,362,0
nuerk_2005_029,151,8,right,694,1
nuerk_2005_029,152,8,right,377,1
nuerk_2005_029,153,7,left,498,1
nuerk_2005_029,154,1,left,556,1
nuerk_2005_029,155,5,left,534,1
nuerk_2005_029,156,3,left,447,1
nuerk_2005_029,157,5,left,468,1
nuerk_2005_029,158,9,left,484,1
nuerk_2005_029,159,5,left,532,1
nuerk_2005_029,160,5,left,387,1
nuerk_2005_029,161,3,left,453,1
nuerk_2005_029,162,9,left,474,1
nuerk_2005_029,163,6,right,459,1
nuerk_2005_029,164,9,left,456,1
nuerk_2005_029,165,5,left,439,1
nuerk_2005_029,166,2,right,515,1
nuerk_2005_029,167,4,right,504,1
nuerk_2005_029,168,2,right,362,1
nuerk_2005_029,169,9,left,459,1
nuerk_2005_029,170,7,left,601,1
nuerk_2005_029,171,9,left,428,1
nuerk_2005_029,172,6,right,559,1
nuerk_2005_029,173,9,left,616,1
nuerk_2005_029,174,8,right,522,1
nuerk_2005_029,175,5,left,503,1
nuerk_2005_029,176,6,right,457,1
nuerk_2005_029,177,8,right,443,1
nuerk_2005_029,178,2,right,405,1
nuerk_2005_029,179,0,right,363,1
nuerk_2005_029,180,6,right,391,1
nuerk_2005_029,181,5,left,714,1
nuerk_2005_029,182,9,left,737,1
nuerk_2005_029,183,3,left,550,1
nuerk_2005_029,184,1,left,543,1
nuerk_2005_029,185,3,left,402,1
nuerk_2005_029,186,0,right,418,1
nuerk_2005_029,187,1,left,725,1
nuerk_2005_029,188,0,right,465,1
nuerk_2005_029,189,7,left,519,1
nuerk_2005_029,190,2,right,503,1
nuerk_2005_029,191,6,right,1488,1
nuerk_2005_029,192,1,left,372,0
nuerk_2005_029,193,8,right,417,1
nuerk_2005_029,194,4,right,385,1
nuerk_2005_029,195,4,right,393,1
nuerk_2005_029,196,7,left,461,1
nuerk_2005_029,197,6,right,561,1
nuerk_2005_029,198,6,right,417,1
nuerk_2005_029,199,9,left,465,1
nuerk_2005_029,200,6,right,522,1
nuerk_2005_030,1,6,right,843,1
nuerk_2005_030,2,1,left,1181,1
nuerk_2005_030,3,9,left,557,1
nuerk_2005_030,4,7,left,539,1
nuerk_2005_030,5,7,left,439,1
nuerk_2005_030,6,6,right,514,1
nuerk_2005_030,7,3,left,679,0
nuerk_2005_030,8,5,left,627,1
nuerk_2005_030,9,4,right,757,1
nuerk_2005_030,10,2,right,816,1
nuerk_2005_030,11,5,left,693,1
nuerk_2005_030,12,8,right,575,1
nuerk_2005_030,13,0,right,564,1
nuerk_2005_030,14,0,right,477,1
nuerk_2005_030,15,4,right,513,1
nuerk_2005_030,16,0,right,447,1
nuerk_2005_030,17,6,right,700,1
nuerk_2005_030,18,8,right,531,1
nuerk_2005_030,19,8,right,430,1
nuerk_2005_030,20,0,right,573,1
nuerk_2005_030,21,4,right,533,1
nuerk_2005_030,22,7,left,373,1
nuerk_2005_030,23,4,right,475,1
nuerk_2005_030,24,2,right,520,1
nuerk_2005_030,25,5,left,586,1
nuerk_2005_030,26,3,left,952,1
nuerk_2005_030,27,1,left,515,1
nuerk_2005_030,28,1,left,431,1
nuerk_2005_030,29,9,left,528,1
nuerk_2005_030,30,5,left,497,1
nuerk_2005_030,31,0,right,758,1
nuerk_2005_030,32,4,right,470,1
nuerk_2005_030,33,2,right,502,1
nuerk_2005_030,34,1,left,644,1
nuerk_2005_030,35,4,right,1039,1
nuerk_2005_030,36,3,left,541,1
nuerk_2005_030,37,2,right,516,1
nuerk_2005_030,38,7,left,491,1
nuerk_2005_030,39,8,right,718,1
nuerk_2005_030,40,9,left,642,1
nuerk_2005_030,41,6,right,646,1
nuerk_2005_030,42,7,left,520,1
nuerk_2005_030,43,0,right,991,1
nuerk_2005_030,44,1,left,588,1
nuerk_2005_030,45,0,right,772,1
nuerk_2005_030,46,8,right,559,0
nuerk_2005_030,47,6,right,760,1
nuerk_2005_030,48,6,right,386,1
nuerk_2005_030,49,9,left,621,1
nuerk_2005_030,50,5,left,530,0
nuerk_2005_030,51,1,left,1077,1
nuerk_2005_030,52,8,right,686,1
nuerk_2005_030,53,2,right,796,1
nuerk_2005_030,54,9,left,607,1
nuerk_2005_030,55,9,left,452,1
nuerk_2005_030,56,2,right,517,1
nuerk_2005_030,57,2,right,427,1
nuerk_2005_030,58,3,left,482,1
nuerk_2005_030,59,6,right,633,1
nuerk_2005_030,60,1,left,561,1
nuerk_2005_030,61,9,left,817,1
nuerk_2005_030,62,5,left,669,1
nuerk_2005_030,63,4,right,557,1
nuerk_2005_030,64,7,left,699,1
nuerk_2005_030,65,4,right,0,0
nuerk_2005_030,66,5,left,456,1
nuerk_2005_030,67,8,right,594,1
nuerk_2005_030,68,7,left,676,1
nuerk_2005_030,69,0,right,758,1
nuerk_2005_030,70,6,right,600,1
nuerk_2005_030,71,6,right,430,1
nuerk_2005_030,72,3,left,601,1
nuerk_2005_030,73,3,left,456,1
nuerk_2005_030,74,1,left,550,0
nuerk_2005_030,75,3,left,600,1
nuerk_2005_030,76,1,left,470,1
nuerk_2005_030,77,9,left,571,1
nuerk_2005_030,78,8,right,560,1
nuerk_2005_030,79,2,right,1064,1
nuerk_2005_030,80,3,left,489,1
nuerk_2005_030,81,3,left,454,1
nuerk_2005_030,82,7,left,545,1
nuerk_2005_030,83,0,right,563,1
nuerk_2005_030,84,2,right,605,1
nuerk_2005_030,85,0,right,565,1
nuerk_2005_030,86,5,left,547,1
nuerk_2005_030,87,9,left,683,1
nuerk_2005_030,88,8,right,662,1
nuerk_2005_030,89,6,right,619,1
nuerk_2005_030,90,7,left,614,1
nuerk_2005_030,91,8,right,562,1
nuerk_2005_030,92,5,left,660,1
nuerk_2005_030,93,1,left,513,1
nuerk_2005_030,94,3,left,588,1
nuerk_2005_030,95,4,right,643,1
nuerk_2005_030,96,2,right,937,1
nuerk_2005_030,97,4,right,513,1
nuerk_2005_030,98,7,left,502,1
nuerk_2005_030,99,5,left,1049,1
nuerk_2005_030,100,9,left,440,1
nuerk_2005_030,101,1,right,595,1
nuerk_2005_030,102,1,right,387,1
nuerk_2005_030,103,8,left,627,1
nuerk_2005_030,104,9,right,651,1
nuerk_2005_030,105,4,left,674,1
nuerk_2005_030,106,9,right,475,1
nuerk_2005_030,107,3,right,478,1
nuerk_2005_030,108,6,left,614,1
nuerk_2005_030,109,5,right,622,1
nuerk_2005_030,110,4,left,571,1
nuerk_2005_030,111,1,right,633,1
nuerk_2005_030,112,8,left,616,1
nuerk_2005_030,113,2,left,640,1
nuerk_2005_030,114,6,left,471,1
nuerk_2005_030,115,8,left,412,1
nuerk_2005_030,116,0,left,559,1
nuerk_2005_030,117,2,left,527,1
nuerk_2005_030,118,3,right,454,1
nuerk_2005_030,119,6,left,1152,1
nuerk_2005_030,120,9,right,460,1
nuerk_2005_030,121,6,left,1149,1
nuerk_2005_030,122,4,left,637,1
nuerk_2005_030,123,3,right,513,1
nuerk_2005_030,124,0,left,675,1
nuerk_2005_030,125,1,right,549,1
nuerk_2005_030,126,8,left,599,1
nuerk_2005_030,127,7,right,544,1
nuerk_2005_030,128,5,right,585,0
nuerk_2005_030,129,9,right,1113,1
nuerk_2005_030,130,6,left,647,1
nuerk_2005_030,131,5,right,710,1
nuerk_2005_030,132,4,left,585,1
nuerk_2005_030,133,7,right,781,1
nuerk_2005_030,134,4,left,500,1
nuerk_2005_030,135,4,left,498,1
nuerk_2005_030,136,1,right,571,1
nuerk_2005_030,137,9,right,454,1
nuerk_2005_030,138,8,left,663,1
nuerk_2005_030,139,0,left,818,1
nuerk_2005_030,140,5,right,500,1
nuerk_2005_030,141,5,right,530,1
nuerk_2005_030,142,7,right,617,1
nuerk_2005_030,143,2,left,598,1
nuerk_2005_030,144,7,right,455,1
nuerk_2005_030,145,3,right,466,1
nuerk_2005_030,146,8,left,518,1
nuerk_2005_030,147,2,left,455,0
nuerk_2005_030,148,4,left,1214,0
nuerk_2005_030,149,8,left,1268,1
nuerk_2005_030,150,5,right,513,1
nuerk_2005_030,151,0,left,845,1
nuerk_2005_030,152,6,left,619,1
nuerk_2005_030,153,7,right,601,1
nuerk_2005_030,154,5,right,676,1
nuerk_2005_030,155,3,right,565,1
nuerk_2005_030,156,1,right,579,1
nuerk_2005_030,157,4,left,513,1
nuerk_2005_030,158,9,right,618,1
nuerk_2005_030,159,8,left,672,1
nuerk_2005_030,160,3,right,503,1
nuerk_2005_030,161,6,left,690,1
nuerk_2005_030,162,9,right,458,1
nuerk_2005_030,163,3,right,409,1
nuerk_2005_030,164,0,left,541,1
nuerk_2005_030,165,7,right,502,1
nuerk_2005_030,166,0,left,0,0
nuerk_2005_030,167,7,right,549,1
nuerk_2005_030,168,9,right,429,1
nuerk_2005_030,169,8,left,369,1
nuerk_2005_030,170,1,right,383,1
nuerk_2005_030,171,5,right,895,1
nuerk_2005_030,172,3,right,444,1
nuerk_2005_030,173,9,right,506,1
nuerk_2005_030,174,0,left,395,1
nuerk_2005_030,175,1,right,592,1
nuerk_2005_030,176,6,left,459,1
nuerk_2005_030,177,2,left,295,1
nuerk_2005_030,178,4,left,345,1
nuerk_2005_030,179,7,right,405,1
nuerk_2005_030,180,9,right,449,1
nuerk_2005_030,181,0,left,356,0
nuerk_2005_030,182,1,right,738,1
nuerk_2005_030,183,0,left,399,0
nuerk_2005_030,184,2,left,829,1
nuerk_2005_030,185,2,left,370,1
nuerk_2005_030,186,4,left,496,1
nuerk_2005_030,187,7,right,469,1
nuerk_2005_030,188,2,left,414,0
nuerk_2005_030,189,5,right,852,1
nuerk_2005_030,190,0,left,444,1
nuerk_2005_030,191,6,left,560,1
nuerk_2005_030,192,7,right,457,1
nuerk_2005_030,193,1,right,496,0
nuerk_2005_030,194,6,left,553,1
nuerk_2005_030,195,2,left,590,0
nuerk_2005_030,196,3,right,805,1
nuerk_2005_030,197,5,right,737,1
nuerk_2005_030,198,8,left,569,1
nuerk_2005_030,199,2,left,738,1
nuerk_2005_030,200,3,right,817,1
nuerk_2005_031,1,6,left,485,1
nuerk_2005_031,2,9,right,550,1
nuerk_2005_031,3,8,left,486,1
nuerk_2005_031,4,6,left,520,1
nuerk_2005_031,5,9,right,474,1
nuerk_2005_031,6,6,left,475,1
nuerk_2005_031,7,7,right,478,1
nuerk_2005_031,8,1,right,483,0
nuerk_2005_031,9,0,left,698,1
nuerk_2005_031,10,6,left,628,1
nuerk_2005_031,11,8,left,468,1
nuerk_2005_031,12,1,right,456,1
nuerk_2005_031,13,7,right,480,1
nuerk_2005_031,14,2,left,442,1
nuerk_2005_031,15,4,left,473,1
nuerk_2005_031,16,1,right,433,1
nuerk_2005_031,17,0,left,662,1
nuerk_2005_031,18,4,left,458,1
nuerk_2005_031,19,1,right,441,1
nuerk_2005_031,20,9,right,518,1
nuerk_2005_031,21,5,right,386,1
nuerk_2005_031,22,9,right,450,1
nuerk_2005_031,23,2,left,341,1
nuerk_2005_031,24,3,right,648,1
nuerk_2005_031,25,0,left,571,1
nuerk_2005_031,26,8,left,587,1
nuerk_2005_031,27,3,right,527,1
nuerk_2005_031,28,9,right,399,1
nuerk_2005_031,29,7,right,516,1
nuerk_2005_031,30,3,right,450,1
nuerk_2005_031,31,6,left,370,1
nuerk_2005_031,32,2,left,456,1
nuerk_2005_031,33,4,left,352,1
nuerk_2005_031,34,1,right,474,1
nuerk_2005_031,35,8,left,463,0
nuerk_2005_031,36,4,left,547,1
nuerk_2005_031,37,2,left,439,1
nuerk_2005_031,38,5,right,501,1
nuerk_2005_031,39,3,right,431,1
nuerk_2005_031,40,2,left,473,1
nuerk_2005_031,41,5,right,548,1
nuerk_2005_031,42,2,left,426,1
nuerk_2005_031,43,8,left,476,1
nuerk_2005_031,44,7,right,537,1
nuerk_2005_031,45,3,right,485,1
nuerk_2005_031,46,4,left,433,1
nuerk_2005_031,47,2,left,372,1
nuerk_2005_031,48,0,left,443,1
nuerk_2005_031,49,9,right,448,1
nuerk_2005_031,50,5,right,413,1
nuerk_2005_031,51,3,right,347,1
nuerk_2005_031,52,6,left,382,1
nuerk_2005_031,53,6,left,385,1
nuerk_2005_031,54,8,left,404,1
nuerk_2005_031,55,5,right,362,1
nuerk_2005_031,56,8,left,444,1
nuerk_2005_031,57,0,left,504,1
nuerk_2005_031,58,4,left,546,1
nuerk_2005_031,59,0,left,390,1
nuerk_2005_031,60,1,right,372,1
nuerk_2005_031,61,7,right,476,1
nuerk_2005_031,62,6,left,463,1
nuerk_2005_031,63,9,right,534,1
nuerk_2005_031,64,1,right,449,1
nuerk_2005_031,65,5,right,458,1
nuerk_2005_031,66,5,right,414,1
nuerk_2005_031,67,2,left,360,1
nuerk_2005_031,68,6,left,413,1
nuerk_2005_031,69,5,right,476,1
nuerk_2005_031,70,8,left,405,1
nuerk_2005_031,71,9,right,391,1
nuerk_2005_031,72,4,left,386,1
nuerk_2005_031,73,0,left,349,0
nuerk_2005_031,74,9,right,357,1
nuerk_2005_031,75,7,right,365,1
nuerk_2005_031,76,0,left,406,0
nuerk_2005_031,77,0,left,477,1
nuerk_2005_031,78,6,left,439,1
nuerk_2005_031,79,3,right,443,1
nuerk_2005_031,80,1,right,462,1
nuerk_2005_031,81,0,left,344,1
nuerk_2005_031,82,5,right,376,1
nuerk_2005_031,83,3,right,436,1
nuerk_2005_031,84,3,right,379,1
nuerk_2005_031,85,2,left,471,1
nuerk_2005_031,86,9,right,459,1
nuerk_2005_031,87,8,left,427,1
nuerk_2005_031,88,7,right,485,1
nuerk_2005_031,89,7,right,348,1
nuerk_2005_031,90,3,right,371,1
nuerk_2005_031,91,4,left,458,1
nuerk_2005_031,92,2,left,338,1
nuerk_2005_031,93,4,left,382,1
nuerk_2005_031,94,8,left,386,1
nuerk_2005_031,95,1,right,375,0
nuerk_2005_031,96,4,left,484,1
nuerk_2005_031,97,7,right,420,1
nuerk_2005_031,98,5,right,384,0
nuerk_2005_031,99,1,right,506,1
nuerk_2005_031,100,7,right,479,1
nuerk_2005_031,101,1,left,402,1
nuerk_2005_031,102,6,right,418,1
nuerk_2005_031,103,9,left,410,1
nuerk_2005_031,104,0,right,355,0
nuerk_2005_031,105,3,left,505,1
nuerk_2005_031,106,8,right,405,1
nuerk_2005_031,107,5,left,448,1
nuerk_2005_031,108,4,right,412,1
nuerk_2005_031,109,2,right,361,1
nuerk_2005_031,110,4,right,373,1
nuerk_2005_031,111,3,left,316,1
nuerk_2005_031,112,6,right,407,1
nuerk_2005_031,113,1,left,427,0
nuerk_2005_031,114,0,right,528,1
nuerk_2005_031,115,5,left,412,1
nuerk_2005_031,116,3,left,371,1
nuerk_2005_031,117,3,left,384,1
nuerk_2005_031,118,2,right,434,1
nuerk_2005_031,119,5,left,417,1
nuerk_2005_031,120,1,left,410,1
nuerk_2005_031,121,9,left,369,1
nuerk_2005_031,122,7,left,470,1
nuerk_2005_031,123,4,right,459,1
nuerk_2005_031,124,6,right,458,1
nuerk_2005_031,125,9,left,411,1
nuerk_2005_031,126,7,left,385,1
nuerk_2005_031,127,5,left,369,1
nuerk_2005_031,128,1,left,384,1
nuerk_2005_031,129,6,right,434,1
nuerk_2005_031,130,8,right,389,1
nuerk_2005_031,131,6,right,372,1
nuerk_2005_031,132,2,right,433,1
nuerk_2005_031,133,2,right,375,1
nuerk_2005_031,134,1,left,400,1
nuerk_2005_031,135,6,right,415,1
nuerk_2005_031,136,7,left,505,1
nuerk_2005_031,137,4,right,377,1
nuerk_2005_031,138,4,right,413,1
nuerk_2005_031,139,4,right,333,1
nuerk_2005_031,140,7,left,418,1
nuerk_2005_031,141,2,right,412,1
nuerk_2005_031,142,1,left,415,1
nuerk_2005_031,143,5,left,490,1
nuerk_2005_031,144,0,right,502,1
nuerk_2005_031,145,2,right,534,1
nuerk_2005_031,146,0,right,405,1
nuerk_2005_031,147,8,right,406,1
nuerk_2005_031,148,3,left,467,1
nuerk_2005_031,149,2,right,456,1
nuerk_2005_031,150,7,left,407,0
nuerk_2005_031,151,7,left,469,1
nuerk_2005_031,152,0,right,407,0
nuerk_2005_031,153,3,left,482,1
nuerk_2005_031,154,2,right,432,1
nuerk_2005_031,155,2,right,360,1
nuerk_2005_031,156,9,left,370,1
nuerk_2005_031,157,4,right,454,1
nuerk_2005_031,158,6,right,445,0
nuerk_2005_031,159,9,left,448,1
nuerk_2005_031,160,2,right,297,1
nuerk_2005_031,161,5,left,397,1
nuerk_2005_031,162,0,right,354,1
nuerk_2005_031,163,0,right,332,1
nuerk_2005_031,164,3,left,416,1
nuerk_2005_031,165,1,left,467,1
nuerk_2005_031,166,3,left,410,1
nuerk_2005_031,167,6,right,370,0
nuerk_2005_031,168,8,right,474,1
nuerk_2005_031,169,4,right,400,1
nuerk_2005_031,170,7,left,442,1
nuerk_2005_031,171,8,right,373,1
nuerk_2005_031,172,5,left,346,1
nuerk_2005_031,173,3,left,257,0
nuerk_2005_031,174,9,left,960,1
nuerk_2005_031,175,5,left,414,1
nuerk_2005_031,176,9,left,402,1
nuerk_2005_031,177,5,left,429,1
nuerk_2005_031,178,0,right,370,1
nuerk_2005_031,179,5,left,402,1
nuerk_2005_031,180,6,right,517,1
nuerk_2005_031,181,3,left,512,1
nuerk_2005_031,182,9,left,373,1
nuerk_2005_031,183,4,right,504,1
nuerk_2005_031,184,7,left,359,1
nuerk_2005_031,185,1,left,367,0
nuerk_2005_031,186,4,right,413,1
nuerk_2005_031,187,8,right,371,1
nuerk_2005_031,188,7,left,443,1
nuerk_2005_031,189,1,left,403,0
nuerk_2005_031,190,0,right,405,1
nuerk_2005_031,191,7,left,461,1
nuerk_2005_031,192,1,left,602,1
nuerk_2005_031,193,8,right,462,1
nuerk_2005_031,194,0,right,373,1
nuerk_2005_031,195,6,right,419,1
nuerk_2005_031,196,8,right,372,1
nuerk_2005_031,197,8,right,389,1
nuerk_2005_031,198,8,right,342,1
nuerk_2005_031,199,9,left,382,1
nuerk_2005_031,200,9,left,520,1
nuerk_2005_032,1,5,right,0,0
nuerk_2005_032,2,2,left,1020,1
nuerk_2005_032,3,2,left,470,1
nuerk_2005_032,4,1,right,632,1
nuerk_2005_032,5,4,left,1427,1
nuerk_2005_032,6,5,right,528,1
nuerk_2005_032,7,0,left,657,1
nuerk_2005_032,8,8,left,1047,1
nuerk_2005_032,9,4,left,424,1
nuerk_2005_032,10,9,right,434,1
nuerk_2005_032,11,0,left,1357,1
nuerk_2005_032,12,3,right,701,1
nuerk_2005_032,13,2,left,445,1
nuerk_2005_032,14,9,right,0,0
nuerk_2005_032,15,1,right,583,1
nuerk_2005_032,16,3,right,377,1
nuerk_2005_032,17,8,left,426,1
nuerk_2005_032,18,7,right,812,1
nuerk_2005_032,19,8,left,546,1
nuerk_2005_032,20,0,left,708,1
nuerk_2005_032,21,5,right,704,1
nuerk_2005_032,22,3,right,521,1
nuerk_2005_032,23,2,left,502,1
nuerk_2005_032,24,7,right,534,1
nuerk_2005_032,25,6,left,663,1
nuerk_2005_032,26,3,right,578,1
nuerk_2005_032,27,5,right,790,1
nuerk_2005_032,28,5,right,360,1
nuerk_2005_032,29,0,left,529,1
nuerk_2005_032,30,2,left,485,1
nuerk_2005_032,31,5,right,508,1
nuerk_2005_032,32,7,right,703,1
nuerk_2005_032,33,1,right,463,1
nuerk_2005_032,34,8,left,490,1
nuerk_2005_032,35,5,right,474,1
nuerk_2005_032,36,3,right,521,1
nuerk_2005_032,37,8,left,617,1
nuerk_2005_032,38,9,right,514,1
nuerk_2005_032,39,2,left,563,1
nuerk_2005_032,40,7,right,505,1
nuerk_2005_032,41,3,right,826,1
nuerk_2005_032,42,7,right,350,1
nuerk_2005_032,43,0,left,443,1
nuerk_2005_032,44,6,left,719,1
nuerk_2005_032,45,4,left,413,1
nuerk_2005_032,46,9,right,447,1
nuerk_2005_032,47,9,right,370,1
nuerk_2005_032,48,7,right,344,1
nuerk_2005_032,49,3,right,449,1
nuerk_2005_032,50,6,left,441,1
nuerk_2005_032,51,4,left,675,1
nuerk_2005_032,52,6,left,534,1
nuerk_2005_032,53,7,right,405,1
nuerk_2005_032,54,8,left,551,0
nuerk_2005_032,55,9,right,605,1
nuerk_2005_032,56,7,right,754,1
nuerk_2005_032,57,1,right,404,0
nuerk_2005_032,58,5,right,824,1
nuerk_2005_032,59,8,left,620,1
nuerk_2005_032,60,4,left,428,1
nuerk_2005_032,61,0,left,354,1
nuerk_2005_032,62,2,left,374,1
nuerk_2005_032,63,2,left,403,1
nuerk_2005_032,64,6,left,444,1
nuerk_2005_032,65,1,right,810,1
nuerk_2005_032,66,1,right,402,1
nuerk_2005_032,67,4,left,517,1
nuerk_2005_032,68,6,left,497,1
nuerk_2005_032,69,8,left,310,1
nuerk_2005_032,70,4,left,528,1
nuerk_2005_032,71,1,right,412,0
nuerk_2005_032,72,0,left,518,0
nuerk_2005_032,73,5,right,819,1
nuerk_2005_032,74,5,right,372,1
nuerk_2005_032,75,0,left,705,1
nuerk_2005_032,76,8,left,1389,0
nuerk_2005_032,77,9,right,502,1
nuerk_2005_032,78,0,left,633,1
nuerk_2005_032,79,4,left,359,1
nuerk_2005_032,80,7,right,458,1
nuerk_2005_032,81,3,right,486,1
nuerk_2005_032,82,0,left,564,1
nuerk_2005_032,83,9,right,434,1
nuerk_2005_032,84,6,left,1025,1
nuerk_2005_032,85,6,left,390,1
nuerk_2005_032,86,8,left,413,1
nuerk_2005_032,87,1,right,562,1
nuerk_2005_032,88,1,right,390,1
nuerk_2005_032,89,6,left,501,1
nuerk_2005_032,90,3,right,1024,1
nuerk_2005_032,91,6,left,562,1
nuerk_2005_032,92,4,left,675,1
nuerk_2005_032,93,2,left,751,1
nuerk_2005_032,94,1,right,517,1
nuerk_2005_032,95,2,left,370,0
nuerk_2005_032,96,9,right,662,1
nuerk_2005_032,97,9,right,505,1
nuerk_2005_032,98,4,left,549,1
nuerk_2005_032,99,7,right,602,1
